session_id=node0fdy3rh9dku3rjolcto4owkl00 action_id=1 user_ip=0:0:0:0:0:0:0:1 16:46:19.436 request_info=POST request to /transaction/listAccount parameters:{accountID=[11]} modelAndView=[11, org.springframework.validation.BeanPropertyBindingResult: 0 errors, [], [BankTransaction{id=4, amount=500, sender=0, recipient=11, dateAndTime=2019-03-30}, BankTransaction{id=10, amount=32, sender=0, recipient=11, dateAndTime=2019-03-30}, BankTransaction{id=17, amount=30, sender=5, recipient=11, dateAndTime=2019-04-12}]] Success
session_id=node0fdy3rh9dku3rjolcto4owkl00 action_id=2 user_ip=0:0:0:0:0:0:0:1 16:46:24.715 request_info=GET request to /? parameters:{} modelAndView=[] Success
session_id=node0fdy3rh9dku3rjolcto4owkl00 action_id=3 user_ip=0:0:0:0:0:0:0:1 16:46:25.887 request_info=GET request to /list/clients? parameters:{} modelAndView=[, org.springframework.validation.BeanPropertyBindingResult: 0 errors, [BankClient{id=1, name='asdf', surName='asdf', patrName='asdf', passportNumber='asdf', dateOfBirth='0131-03-12'}, BankClient{id=2, name='afds', surName='fdsaf', patrName='fasfsf', passportNumber='asdfsadf', dateOfBirth='1241-03-12'}, BankClient{id=3, name='vova', surName='gromin', patrName='sobakevich', passportNumber='12341612612', dateOfBirth='3512-02-11'}, BankClient{id=5, name='asdf', surName='asdf', patrName='asdf', passportNumber='1234125122', dateOfBirth='1111-11-11'}, BankClient{id=8, name='фыва', surName='фывафыва', patrName='фыва', passportNumber='3333333333', dateOfBirth='2019-03-12'}, BankClient{id=10, name='sobaka', surName='sobakovich', patrName='sobakechis', passportNumber='4561237894', dateOfBirth='1995-11-11'}, BankClient{id=11, name='asdf', surName='asdf', patrName='asdfasdf', passportNumber='1235123522', dateOfBirth='1990-11-11'}, BankClient{id=12, name='privet', surName='sobaka', patrName='sobakov', passportNumber='2893048283', dateOfBirth='1994-12-11'}]] Success
session_id=node0fdy3rh9dku3rjolcto4owkl00 action_id=4 user_ip=0:0:0:0:0:0:0:1 16:46:43.185 request_info=POST request to /transaction/listClient parameters:{clientID=[2]} modelAndView=[2, org.springframework.validation.BeanPropertyBindingResult: 0 errors, [BankTransaction{id=3, amount=34, sender=9, recipient=25, dateAndTime=2019-03-30}, BankTransaction{id=13, amount=35, sender=27, recipient=25, dateAndTime=2019-04-03}, BankTransaction{id=17, amount=30, sender=5, recipient=11, dateAndTime=2019-04-12}, BankTransaction{id=20, amount=2, sender=9, recipient=5, dateAndTime=2019-04-12}, BankTransaction{id=21, amount=30, sender=9, recipient=5, dateAndTime=2019-04-12}, BankTransaction{id=29, amount=30, sender=9, recipient=13, dateAndTime=2019-04-15}, BankTransaction{id=30, amount=30, sender=9, recipient=13, dateAndTime=2019-04-15}], [BankTransaction{id=1, amount=300, sender=0, recipient=9, dateAndTime=2019-03-30}, BankTransaction{id=2, amount=150, sender=0, recipient=25, dateAndTime=2019-03-30}, BankTransaction{id=3, amount=34, sender=9, recipient=25, dateAndTime=2019-03-30}, BankTransaction{id=4, amount=500, sender=0, recipient=11, dateAndTime=2019-03-30}, BankTransaction{id=8, amount=4, sender=0, recipient=9, dateAndTime=2019-03-30}, BankTransaction{id=9, amount=22, sender=0, recipient=9, dateAndTime=2019-03-30}, BankTransaction{id=10, amount=32, sender=0, recipient=11, dateAndTime=2019-03-30}, BankTransaction{id=12, amount=150, sender=0, recipient=27, dateAndTime=2019-04-03}, BankTransaction{id=13, amount=35, sender=27, recipient=25, dateAndTime=2019-04-03}, BankTransaction{id=17, amount=30, sender=5, recipient=11, dateAndTime=2019-04-12}, BankTransaction{id=18, amount=3, sender=13, recipient=25, dateAndTime=2019-04-12}, BankTransaction{id=20, amount=2, sender=9, recipient=5, dateAndTime=2019-04-12}, BankTransaction{id=21, amount=30, sender=9, recipient=5, dateAndTime=2019-04-12}, BankTransaction{id=24, amount=41, sender=0, recipient=28, dateAndTime=2019-04-13}, BankTransaction{id=26, amount=30, sender=0, recipient=29, dateAndTime=2019-04-13}]] Success
session_id=node0fdy3rh9dku3rjolcto4owkl00 action_id=5 user_ip=0:0:0:0:0:0:0:1 16:46:45.863 request_info=GET request to /? parameters:{} modelAndView=[] Success
session_id=node0fdy3rh9dku3rjolcto4owkl00 action_id=6 user_ip=0:0:0:0:0:0:0:1 16:46:46.939 request_info=GET request to /list/clients? parameters:{} modelAndView=[, org.springframework.validation.BeanPropertyBindingResult: 0 errors, [BankClient{id=1, name='asdf', surName='asdf', patrName='asdf', passportNumber='asdf', dateOfBirth='0131-03-12'}, BankClient{id=2, name='afds', surName='fdsaf', patrName='fasfsf', passportNumber='asdfsadf', dateOfBirth='1241-03-12'}, BankClient{id=3, name='vova', surName='gromin', patrName='sobakevich', passportNumber='12341612612', dateOfBirth='3512-02-11'}, BankClient{id=5, name='asdf', surName='asdf', patrName='asdf', passportNumber='1234125122', dateOfBirth='1111-11-11'}, BankClient{id=8, name='фыва', surName='фывафыва', patrName='фыва', passportNumber='3333333333', dateOfBirth='2019-03-12'}, BankClient{id=10, name='sobaka', surName='sobakovich', patrName='sobakechis', passportNumber='4561237894', dateOfBirth='1995-11-11'}, BankClient{id=11, name='asdf', surName='asdf', patrName='asdfasdf', passportNumber='1235123522', dateOfBirth='1990-11-11'}, BankClient{id=12, name='privet', surName='sobaka', patrName='sobakov', passportNumber='2893048283', dateOfBirth='1994-12-11'}]] Success
session_id=node0fdy3rh9dku3rjolcto4owkl00 action_id=7 user_ip=0:0:0:0:0:0:0:1 16:46:48.219 request_info=POST request to /transaction/listClient parameters:{clientID=[2]} modelAndView=[2, org.springframework.validation.BeanPropertyBindingResult: 0 errors, [BankTransaction{id=3, amount=34, sender=9, recipient=25, dateAndTime=2019-03-30}, BankTransaction{id=13, amount=35, sender=27, recipient=25, dateAndTime=2019-04-03}, BankTransaction{id=17, amount=30, sender=5, recipient=11, dateAndTime=2019-04-12}, BankTransaction{id=20, amount=2, sender=9, recipient=5, dateAndTime=2019-04-12}, BankTransaction{id=21, amount=30, sender=9, recipient=5, dateAndTime=2019-04-12}, BankTransaction{id=29, amount=30, sender=9, recipient=13, dateAndTime=2019-04-15}, BankTransaction{id=30, amount=30, sender=9, recipient=13, dateAndTime=2019-04-15}], [BankTransaction{id=1, amount=300, sender=0, recipient=9, dateAndTime=2019-03-30}, BankTransaction{id=2, amount=150, sender=0, recipient=25, dateAndTime=2019-03-30}, BankTransaction{id=3, amount=34, sender=9, recipient=25, dateAndTime=2019-03-30}, BankTransaction{id=4, amount=500, sender=0, recipient=11, dateAndTime=2019-03-30}, BankTransaction{id=8, amount=4, sender=0, recipient=9, dateAndTime=2019-03-30}, BankTransaction{id=9, amount=22, sender=0, recipient=9, dateAndTime=2019-03-30}, BankTransaction{id=10, amount=32, sender=0, recipient=11, dateAndTime=2019-03-30}, BankTransaction{id=12, amount=150, sender=0, recipient=27, dateAndTime=2019-04-03}, BankTransaction{id=13, amount=35, sender=27, recipient=25, dateAndTime=2019-04-03}, BankTransaction{id=17, amount=30, sender=5, recipient=11, dateAndTime=2019-04-12}, BankTransaction{id=18, amount=3, sender=13, recipient=25, dateAndTime=2019-04-12}, BankTransaction{id=20, amount=2, sender=9, recipient=5, dateAndTime=2019-04-12}, BankTransaction{id=21, amount=30, sender=9, recipient=5, dateAndTime=2019-04-12}, BankTransaction{id=24, amount=41, sender=0, recipient=28, dateAndTime=2019-04-13}, BankTransaction{id=26, amount=30, sender=0, recipient=29, dateAndTime=2019-04-13}]] Success
session_id=node0fdy3rh9dku3rjolcto4owkl00 action_id=8 user_ip=0:0:0:0:0:0:0:1 16:46:49.411 request_info=GET request to /? parameters:{} modelAndView=[] Success
session_id=node0fdy3rh9dku3rjolcto4owkl00 action_id=9 user_ip=0:0:0:0:0:0:0:1 16:46:50.296 request_info=GET request to /list/clients? parameters:{} modelAndView=[, org.springframework.validation.BeanPropertyBindingResult: 0 errors, [BankClient{id=1, name='asdf', surName='asdf', patrName='asdf', passportNumber='asdf', dateOfBirth='0131-03-12'}, BankClient{id=2, name='afds', surName='fdsaf', patrName='fasfsf', passportNumber='asdfsadf', dateOfBirth='1241-03-12'}, BankClient{id=3, name='vova', surName='gromin', patrName='sobakevich', passportNumber='12341612612', dateOfBirth='3512-02-11'}, BankClient{id=5, name='asdf', surName='asdf', patrName='asdf', passportNumber='1234125122', dateOfBirth='1111-11-11'}, BankClient{id=8, name='фыва', surName='фывафыва', patrName='фыва', passportNumber='3333333333', dateOfBirth='2019-03-12'}, BankClient{id=10, name='sobaka', surName='sobakovich', patrName='sobakechis', passportNumber='4561237894', dateOfBirth='1995-11-11'}, BankClient{id=11, name='asdf', surName='asdf', patrName='asdfasdf', passportNumber='1235123522', dateOfBirth='1990-11-11'}, BankClient{id=12, name='privet', surName='sobaka', patrName='sobakov', passportNumber='2893048283', dateOfBirth='1994-12-11'}]] Success
session_id=node0fdy3rh9dku3rjolcto4owkl00 action_id=10 user_ip=0:0:0:0:0:0:0:1 16:46:51.534 request_info=GET request to /accounts/?clientID=1 parameters:{clientID=[1]} modelAndView=[1, org.springframework.validation.BeanPropertyBindingResult: 0 errors, , org.springframework.validation.BeanPropertyBindingResult: 0 errors, BankClient{id=0, name='null', surName='null', patrName='null', passportNumber='null', dateOfBirth='null'}, org.springframework.validation.BeanPropertyBindingResult: 0 errors, [BankAccount{id=23, ownerID=1, dateOfOpening=2019-03-29, balance=10031}, BankAccount{id=40, ownerID=1, dateOfOpening=2019-03-30, balance=63}, BankAccount{id=43, ownerID=1, dateOfOpening=2019-03-30, balance=2310}, BankAccount{id=46, ownerID=1, dateOfOpening=2019-04-13, balance=400}, BankAccount{id=48, ownerID=1, dateOfOpening=2019-04-13, balance=0}]] Success
session_id=node0fdy3rh9dku3rjolcto4owkl00 action_id=11 user_ip=0:0:0:0:0:0:0:1 16:46:53.496 request_info=GET request to /transaction/newTransaction?recipient=23 parameters:{recipient=[23]} modelAndView=[23, org.springframework.validation.BeanPropertyBindingResult: 0 errors, , org.springframework.validation.BeanPropertyBindingResult: 0 errors, BankTransaction{id=0, amount=0, sender=0, recipient=23, dateAndTime=null}, org.springframework.validation.BeanPropertyBindingResult: 0 errors] Success
session_id=node0fdy3rh9dku3rjolcto4owkl00 action_id=12 user_ip=0:0:0:0:0:0:0:1 16:46:53.577 request_info=GET request to /resources/js/newTransaction.js parameters:{} modelAndView= Error occured:java.lang.NullPointerException
session_id=node0fdy3rh9dku3rjolcto4owkl00 action_id=13 user_ip=0:0:0:0:0:0:0:1 16:46:56.648 request_info=POST request to /transaction/addNewTransaction parameters:{recipient=[23],sender=[0],amount=[50]} modelAndView= Error occured:java.lang.NullPointerException
session_id=node01pqhfuy15dpwhknjzu9novryk0 action_id=1 user_ip=0:0:0:0:0:0:0:1 16:48:20.706 request_info=POST request to /transaction/addNewTransaction parameters:{recipient=[23],sender=[0],amount=[30]} modelAndView= Error occured:java.lang.NullPointerException
session_id=node0iuj1de6zvxvo1vhvdrpo0m4d80 action_id=1 user_ip=0:0:0:0:0:0:0:1 16:52:40.528 request_info=POST request to /transaction/addNewTransaction parameters:{recipient=[23],sender=[0],amount=[25]} modelAndView= Success
session_id=node0iuj1de6zvxvo1vhvdrpo0m4d80 action_id=2 user_ip=0:0:0:0:0:0:0:1 16:53:24.473 request_info=GET request to /accounts/?clientID=1 parameters:{clientID=[1]} modelAndView=[1, org.springframework.validation.BeanPropertyBindingResult: 0 errors, , org.springframework.validation.BeanPropertyBindingResult: 0 errors, BankClient{id=0, name='null', surName='null', patrName='null', passportNumber='null', dateOfBirth='null'}, org.springframework.validation.BeanPropertyBindingResult: 0 errors, [BankAccount{id=23, ownerID=1, dateOfOpening=2019-03-29, balance=10166}, BankAccount{id=40, ownerID=1, dateOfOpening=2019-03-30, balance=63}, BankAccount{id=43, ownerID=1, dateOfOpening=2019-03-30, balance=2310}, BankAccount{id=46, ownerID=1, dateOfOpening=2019-04-13, balance=400}, BankAccount{id=48, ownerID=1, dateOfOpening=2019-04-13, balance=0}]] Success
session_id=node0lbn4gkdnvu4d5sefprrursy90 action_id=1 user_ip=0:0:0:0:0:0:0:1 18:13:33.585 request_info=GET request to /accounts/?clientID=1 parameters:{clientID=[1]} modelAndView=[1, org.springframework.validation.BeanPropertyBindingResult: 0 errors, , org.springframework.validation.BeanPropertyBindingResult: 0 errors, BankClient{id=0, name='null', surName='null', patrName='null', passportNumber='null', dateOfBirth='null'}, org.springframework.validation.BeanPropertyBindingResult: 0 errors, [BankAccount{id=23, ownerID=1, dateOfOpening=2019-03-29, balance=10166}, BankAccount{id=40, ownerID=1, dateOfOpening=2019-03-30, balance=63}, BankAccount{id=43, ownerID=1, dateOfOpening=2019-03-30, balance=2310}, BankAccount{id=46, ownerID=1, dateOfOpening=2019-04-13, balance=400}, BankAccount{id=48, ownerID=1, dateOfOpening=2019-04-13, balance=0}]] Success
session_id=node0lbn4gkdnvu4d5sefprrursy90 action_id=2 user_ip=0:0:0:0:0:0:0:1 18:13:56.883 request_info=GET request to /accounts/?clientID=1 parameters:{clientID=[1]} modelAndView=[1, org.springframework.validation.BeanPropertyBindingResult: 0 errors, , org.springframework.validation.BeanPropertyBindingResult: 0 errors, BankClient{id=0, name='null', surName='null', patrName='null', passportNumber='null', dateOfBirth='null'}, org.springframework.validation.BeanPropertyBindingResult: 0 errors, [BankAccount{id=23, ownerID=1, dateOfOpening=2019-03-29, balance=10166}, BankAccount{id=40, ownerID=1, dateOfOpening=2019-03-30, balance=63}, BankAccount{id=43, ownerID=1, dateOfOpening=2019-03-30, balance=2310}, BankAccount{id=46, ownerID=1, dateOfOpening=2019-04-13, balance=400}, BankAccount{id=48, ownerID=1, dateOfOpening=2019-04-13, balance=0}]] Success
session_id=node0lbn4gkdnvu4d5sefprrursy90 action_id=3 user_ip=0:0:0:0:0:0:0:1 18:13:58.801 request_info=GET request to /accounts/?clientID=1 parameters:{clientID=[1]} modelAndView=[1, org.springframework.validation.BeanPropertyBindingResult: 0 errors, , org.springframework.validation.BeanPropertyBindingResult: 0 errors, BankClient{id=0, name='null', surName='null', patrName='null', passportNumber='null', dateOfBirth='null'}, org.springframework.validation.BeanPropertyBindingResult: 0 errors, [BankAccount{id=23, ownerID=1, dateOfOpening=2019-03-29, balance=10166}, BankAccount{id=40, ownerID=1, dateOfOpening=2019-03-30, balance=63}, BankAccount{id=43, ownerID=1, dateOfOpening=2019-03-30, balance=2310}, BankAccount{id=46, ownerID=1, dateOfOpening=2019-04-13, balance=400}, BankAccount{id=48, ownerID=1, dateOfOpening=2019-04-13, balance=0}]] Success
session_id=node0477uvrjezhhh72adyrl7pwfo0 action_id=1 user_ip=0:0:0:0:0:0:0:1 18:20:03.847 request_info=GET request to /accounts/?clientID=1 parameters:{clientID=[1]} modelAndView=[1, org.springframework.validation.BeanPropertyBindingResult: 0 errors, , org.springframework.validation.BeanPropertyBindingResult: 0 errors, BankClient{id=0, name='null', surName='null', patrName='null', passportNumber='null', dateOfBirth='null'}, org.springframework.validation.BeanPropertyBindingResult: 0 errors, [BankAccount{id=23, ownerID=1, dateOfOpening=2019-03-29, balance=10166}, BankAccount{id=40, ownerID=1, dateOfOpening=2019-03-30, balance=63}, BankAccount{id=43, ownerID=1, dateOfOpening=2019-03-30, balance=2310}, BankAccount{id=46, ownerID=1, dateOfOpening=2019-04-13, balance=400}, BankAccount{id=48, ownerID=1, dateOfOpening=2019-04-13, balance=0}]] Success
session_id=node0thfbzpj7kyvy95k6sj5pwtln0 action_id=1 user_ip=0:0:0:0:0:0:0:1 18:21:05.176 request_info=GET request to /accounts/?clientID=1 parameters:{clientID=[1]} modelAndView=[1, org.springframework.validation.BeanPropertyBindingResult: 0 errors, , org.springframework.validation.BeanPropertyBindingResult: 0 errors, BankClient{id=0, name='null', surName='null', patrName='null', passportNumber='null', dateOfBirth='null'}, org.springframework.validation.BeanPropertyBindingResult: 0 errors, [BankAccount{id=23, ownerID=1, dateOfOpening=2019-03-29, balance=10166}, BankAccount{id=40, ownerID=1, dateOfOpening=2019-03-30, balance=63}, BankAccount{id=43, ownerID=1, dateOfOpening=2019-03-30, balance=2310}, BankAccount{id=46, ownerID=1, dateOfOpening=2019-04-13, balance=400}, BankAccount{id=48, ownerID=1, dateOfOpening=2019-04-13, balance=0}]] Success
session_id=node0b5bakqjkf3lu10uotjapb9b390 action_id=2 user_ip=0:0:0:0:0:0:0:1 18:26:35.856 request_info=GET request to /accounts/?clientID=1 parameters:{clientID=[1]} modelAndView=[1, org.springframework.validation.BeanPropertyBindingResult: 0 errors, , org.springframework.validation.BeanPropertyBindingResult: 0 errors, BankClient{id=0, name='null', surName='null', patrName='null', passportNumber='null', dateOfBirth='null'}, org.springframework.validation.BeanPropertyBindingResult: 0 errors, [BankAccount{id=23, ownerID=1, dateOfOpening=2019-03-29, balance=10166}, BankAccount{id=40, ownerID=1, dateOfOpening=2019-03-30, balance=63}, BankAccount{id=43, ownerID=1, dateOfOpening=2019-03-30, balance=2310}, BankAccount{id=46, ownerID=1, dateOfOpening=2019-04-13, balance=400}, BankAccount{id=48, ownerID=1, dateOfOpening=2019-04-13, balance=0}]] Success
session_id=node0oisp5ks56dv58j8ojdedwk5g0 action_id=2 user_ip=127.0.0.1 18:29:33.520 request_info=GET request to /accounts/?clientID=1 parameters:{clientID=[1]} modelAndView=[1, org.springframework.validation.BeanPropertyBindingResult: 0 errors, , org.springframework.validation.BeanPropertyBindingResult: 0 errors, BankClient{id=0, name='null', surName='null', patrName='null', passportNumber='null', dateOfBirth='null'}, org.springframework.validation.BeanPropertyBindingResult: 0 errors, [BankAccount{id=23, ownerID=1, dateOfOpening=2019-03-29, balance=10166}, BankAccount{id=40, ownerID=1, dateOfOpening=2019-03-30, balance=63}, BankAccount{id=43, ownerID=1, dateOfOpening=2019-03-30, balance=2310}, BankAccount{id=46, ownerID=1, dateOfOpening=2019-04-13, balance=400}, BankAccount{id=48, ownerID=1, dateOfOpening=2019-04-13, balance=0}]] Success
session_id=node0oisp5ks56dv58j8ojdedwk5g0 action_id=4 user_ip=127.0.0.1 18:30:20.631 request_info=GET request to /accounts/?clientID=1 parameters:{clientID=[1]} modelAndView=[1, org.springframework.validation.BeanPropertyBindingResult: 0 errors, , org.springframework.validation.BeanPropertyBindingResult: 0 errors, BankClient{id=0, name='null', surName='null', patrName='null', passportNumber='null', dateOfBirth='null'}, org.springframework.validation.BeanPropertyBindingResult: 0 errors, [BankAccount{id=23, ownerID=1, dateOfOpening=2019-03-29, balance=10166}, BankAccount{id=40, ownerID=1, dateOfOpening=2019-03-30, balance=63}, BankAccount{id=43, ownerID=1, dateOfOpening=2019-03-30, balance=2310}, BankAccount{id=46, ownerID=1, dateOfOpening=2019-04-13, balance=400}, BankAccount{id=48, ownerID=1, dateOfOpening=2019-04-13, balance=0}]] Success
